PKSpell,ps13,date
0.6571936056838366,1.0,1689.0
0.7464285714285714,1.0,1689.0
0.8458149779735683,1.0,1689.0
0.917910447761194,1.0,1689.0
0.8908554572271387,1.0,1689.0
0.6698113207547169,0.9968553459119497,1689.0
0.8908554572271387,1.0,1689.0
0.917910447761194,1.0,1689.0
0.7515337423312883,1.0,1689.0
0.8633217993079585,1.0,1689.0
0.5969230769230769,1.0,1689.0
0.8458149779735683,1.0,1689.0
0.5969230769230769,1.0,1689.0
0.907098121085595,1.0,1689.0
0.7213438735177866,1.0,1689.0
0.6571936056838366,1.0,1689.0
0.8655737704918033,1.0,1689.0
0.8458149779735683,1.0,1689.0
0.875,1.0,1689.0
0.8783151326053042,0.9984399375975039,1689.0
0.917910447761194,1.0,1689.0
0.6962025316455697,1.0,1689.0
0.875,1.0,1689.0
0.4962962962962963,1.0,1689.0
0.9739357080799305,1.0,1689.0
0.875,1.0,1689.0
0.7067209775967414,1.0,1689.0
0.6814814814814815,1.0,1689.0
0.8844086021505376,1.0,1689.0
0.6027397260273972,1.0,1689.0
0.637883008356546,1.0,1689.0
0.917910447761194,1.0,1689.0
0.7067209775967414,1.0,1689.0
0.7515337423312883,1.0,1689.0
0.5969230769230769,1.0,1689.0
0.6072106261859582,1.0,1689.0
0.9017857142857143,1.0,1689.0
0.7213438735177866,1.0,1689.0
0.8181818181818182,1.0,1694.0
0.6628440366972477,1.0,1694.0
0.5697278911564626,1.0,1694.0
0.8894117647058823,1.0,1694.0
0.9388083735909822,1.0,1694.0
0.875,1.0,1694.0
0.8571428571428571,0.9977324263038548,1694.0
0.59,1.0,1694.0
0.9388083735909822,1.0,1694.0
0.7906976744186046,1.0,1694.0
0.9154929577464789,1.0,1694.0
0.7831978319783198,0.997289972899729,1694.0
0.9154929577464789,1.0,1694.0
0.6604774535809018,1.0,1694.0
0.49283667621776506,0.9885386819484241,1694.0
0.7292817679558011,1.0,1694.0
0.8384074941451991,1.0,1694.0
0.625,1.0,1694.0
0.8871915393654524,1.0,1694.0
0.5697278911564626,1.0,1694.0
0.8181818181818182,1.0,1694.0
0.8586065573770492,1.0,1694.0
0.625,1.0,1694.0
0.7425876010781671,0.9986522911051213,1694.0
0.5740740740740741,1.0,1694.0
0.6790615316511731,1.0,1694.0
0.5697278911564626,1.0,1694.0
0.7345454545454545,1.0,1694.0
0.6223662884927067,1.0,1694.0
0.49283667621776506,0.9885386819484241,1694.0
0.5740740740740741,1.0,1694.0
0.7831978319783198,0.997289972899729,1694.0
0.8871915393654524,1.0,1694.0
0.8263665594855305,1.0,1694.0
0.6486486486486487,1.0,1694.0
0.6685082872928176,0.9060773480662984,1694.0
0.7292817679558011,1.0,1694.0
0.7345454545454545,1.0,1694.0
0.6223662884927067,1.0,1694.0
0.8571428571428571,0.9977324263038548,1694.0
0.7294520547945206,1.0,1694.0
0.6685082872928176,0.9060773480662984,1694.0
0.6790615316511731,1.0,1694.0
0.9228346456692913,1.0,1694.0
0.6809338521400778,0.9980544747081712,1694.0
0.7425876010781671,0.9986522911051213,1694.0
0.6223662884927067,1.0,1694.0
0.8871915393654524,1.0,1694.0
0.7132867132867133,1.0,1700.0
0.8905472636815921,1.0,1700.0
0.9525504151838672,0.9976275207591934,1700.0
0.7565084226646248,1.0,1700.0
0.5249169435215947,1.0,1700.0
0.5249169435215947,1.0,1700.0
0.6746575342465754,1.0,1700.0
0.7132867132867133,1.0,1700.0
0.3235294117647059,1.0,1700.0
0.9267399267399268,0.9981684981684982,1700.0
0.7246913580246913,0.9987654320987654,1700.0
0.8157894736842105,1.0,1700.0
0.5845824411134903,0.9978586723768736,1700.0
0.7345537757437071,0.9977116704805492,1700.0
0.7545909849749582,1.0,1700.0
0.8823529411764706,0.9991087344028521,1700.0
0.6346381969157769,1.0,1700.0
0.759825327510917,1.0,1700.0
0.9267399267399268,0.9981684981684982,1700.0
0.8461538461538461,1.0,1700.0
0.5866013071895425,1.0,1700.0
0.937007874015748,1.0,1700.0
0.9404332129963899,0.9927797833935018,1700.0
0.8734177215189873,1.0,1700.0
0.634703196347032,1.0,1700.0
0.5067567567567568,0.9932432432432432,1700.0
0.5936254980079682,1.0,1700.0
0.8741610738255033,1.0,1700.0
0.4380952380952381,1.0,1700.0
0.4380952380952381,1.0,1700.0
0.9267399267399268,0.9981684981684982,1700.0
0.8858447488584474,1.0,1700.0
0.7551020408163265,1.0,1700.0
0.8398058252427184,1.0,1700.0
0.7551020408163265,1.0,1700.0
0.7565084226646248,1.0,1700.0
0.7988980716253443,1.0,1700.0
0.48242811501597443,1.0,1700.0
0.8823529411764706,0.9991087344028521,1700.0
0.8872549019607843,1.0,1700.0
0.5067567567567568,0.9932432432432432,1700.0
0.7545909849749582,1.0,1700.0
0.8398058252427184,1.0,1700.0
0.8398058252427184,1.0,1700.0
0.8157894736842105,1.0,1700.0
0.8461538461538461,1.0,1700.0
0.5069444444444444,1.0,1700.0
0.9267399267399268,0.9981684981684982,1700.0
0.6832844574780058,1.0,1700.0
0.9525504151838672,0.9976275207591934,1700.0
0.634703196347032,1.0,1700.0
0.8741610738255033,1.0,1700.0
0.6373626373626373,1.0,1700.0
0.6346381969157769,1.0,1700.0
0.7341772151898734,1.0,1714.0
0.7549549549549549,1.0,1714.0
0.7254138266796495,1.0,1714.0
0.6916118421052632,0.9983552631578947,1714.0
0.7059961315280464,0.9980657640232108,1714.0
0.7692307692307693,1.0,1714.0
0.7052469135802469,1.0,1714.0
0.9391666666666667,0.9983333333333333,1714.0
0.8880757640981489,0.9991390443392165,1714.0
0.7052469135802469,1.0,1714.0
0.6913907284768211,1.0,1714.0
0.6206225680933852,0.9922178988326849,1714.0
0.5956354300385109,1.0,1714.0
0.5573248407643312,1.0,1714.0
0.7530730296456978,0.9971077368040492,1714.0
0.7225866916588566,1.0,1714.0
0.7444633730834753,0.9982964224872232,1714.0
0.6706730769230769,0.9967948717948718,1714.0
0.6706730769230769,0.9967948717948718,1714.0
0.6916118421052632,0.9983552631578947,1714.0
0.7037444933920705,1.0,1714.0
0.9077632590315142,1.0,1714.0
0.6206225680933852,0.9922178988326849,1714.0
0.6913907284768211,1.0,1714.0
0.8512396694214877,1.0,1714.0
0.7978436657681941,1.0,1714.0
0.6467817896389325,1.0,1714.0
0.7142857142857143,1.0,1714.0
0.6814772071552222,1.0,1714.0
0.8941951420337587,0.9991766158913133,1714.0
0.7549549549549549,1.0,1714.0
0.9391666666666667,0.9983333333333333,1714.0
0.6493589743589744,0.9948717948717949,1714.0
0.6815728604471858,1.0,1714.0
0.7549549549549549,1.0,1714.0
0.6493589743589744,0.9948717948717949,1714.0
0.9282608695652174,0.9945652173913043,1714.0
0.6206225680933852,0.9922178988326849,1714.0
0.9098837209302325,0.999031007751938,1714.0
0.5956354300385109,1.0,1714.0
0.7549549549549549,1.0,1714.0
0.9391666666666667,0.9983333333333333,1714.0
0.6206225680933852,0.9922178988326849,1714.0
0.6206225680933852,0.9922178988326849,1714.0
0.6306122448979592,1.0,1714.0
0.9632829373650108,0.9956803455723542,1714.0
0.6815728604471858,1.0,1714.0
0.7165532879818595,1.0,1714.0
0.9033674963396779,1.0,1714.0
0.7654320987654321,1.0,1714.0
0.7341772151898734,1.0,1714.0
0.6814772071552222,1.0,1714.0
0.9282608695652174,0.9945652173913043,1714.0
0.7165532879818595,1.0,1714.0
0.7654320987654321,1.0,1714.0
0.6814772071552222,1.0,1714.0
0.7113772455089821,1.0,1714.0
0.861904761904762,1.0,1714.0
0.9430051813471503,0.9965457685664939,1714.0
0.6962025316455697,1.0,1714.0
0.5548686244204019,1.0,1714.0
0.9031476997578692,1.0,1714.0
0.6206225680933852,0.9922178988326849,1714.0
0.6904761904761905,0.9919678714859438,1721.0
0.6451345068083694,0.9995018266356692,1721.0
0.6904761904761905,0.9919678714859438,1721.0
0.8532494758909853,0.9350104821802935,1737.0
0.7505454545454545,0.9985454545454545,1737.0
0.7528830313014827,1.0,1737.0
0.7958387516254877,1.0,1737.0
0.8021481062747314,1.0,1737.0
0.7505454545454545,0.9985454545454545,1737.0
0.6935918147549811,0.9854604200323102,1774.0
0.8410286382232612,0.9736995908825249,1774.0
0.7033898305084746,0.986682808716707,1774.0
0.7377521613832853,0.9942363112391931,1774.0
0.6099644128113879,0.99644128113879,1774.0
0.6337662337662338,0.9844155844155844,1774.0
0.6464088397790055,0.998158379373849,1774.0
0.7574123989218329,0.9892183288409704,1774.0
0.7574123989218329,0.9892183288409704,1774.0
0.7033898305084746,0.986682808716707,1774.0
0.7117988394584139,0.9748549323017408,1774.0
0.6847014925373134,0.9832089552238806,1774.0
0.8324607329842932,0.9869109947643979,1774.0
0.8775510204081632,0.9883381924198251,1774.0
0.6935918147549811,0.9854604200323102,1774.0
0.6333973128598849,0.9731285988483686,1774.0
0.8410286382232612,0.9736995908825249,1774.0
0.9147398843930635,0.9783236994219653,1774.0
0.674074074074074,1.0,1774.0
0.8775510204081632,0.9883381924198251,1774.0
0.6333973128598849,0.9731285988483686,1774.0
0.9147398843930635,0.9783236994219653,1774.0
0.6099644128113879,0.99644128113879,1774.0
0.6099644128113879,0.99644128113879,1774.0
0.7574123989218329,0.9892183288409704,1774.0
0.6673892846082379,0.9770826881387427,1774.0
0.8324607329842932,0.9869109947643979,1774.0
0.7678018575851393,0.9969040247678018,1774.0
0.6847014925373134,0.9832089552238806,1774.0
0.8889279437609842,0.9803163444639719,1774.0
0.7574123989218329,0.9892183288409704,1774.0
0.6935918147549811,0.9854604200323102,1774.0
0.8889279437609842,0.9803163444639719,1774.0
0.6464088397790055,0.998158379373849,1774.0
0.6847014925373134,0.9832089552238806,1774.0
0.8859000224164986,0.9926025554808339,1777.0
0.8466453674121406,0.9946751863684771,1777.0
0.8837772397094431,0.9888014527845036,1777.0
0.8837772397094431,0.9888014527845036,1777.0
0.9031103770988164,0.9823837049270575,1777.0
0.7300578034682081,0.9910404624277457,1777.0
0.8680310515172901,0.9922371206774877,1777.0
0.8229916897506925,0.9994459833795014,1777.0
0.8535075653370013,0.9903713892709766,1777.0
0.6394822006472491,0.9941747572815534,1783.0
0.7060518731988472,1.0,1783.0
0.674923391215526,0.9979570990806946,1783.0
0.8154954060094363,0.9885771045443258,1783.0
0.6394822006472491,0.9941747572815534,1783.0
0.704225352112676,0.9971830985915493,1783.0
0.7766254487435181,0.9980055843637814,1783.0
0.7060518731988472,1.0,1783.0
0.704225352112676,0.9971830985915493,1783.0
0.9329758713136729,0.9886058981233244,1783.0
0.7060518731988472,1.0,1783.0
0.8912732474964234,1.0,1783.0
0.8197523754678951,0.9807083213360207,1783.0
0.9369905956112853,0.993103448275862,1783.0
0.674923391215526,0.9979570990806946,1783.0
0.7393779505692863,0.9988891974451541,1783.0
0.6520061728395061,0.9776234567901234,1783.0
0.6123469563717883,0.9932747025349198,1785.0
0.6123469563717883,0.9932747025349198,1785.0
0.6123469563717883,0.9932747025349198,1785.0
0.6858325666973321,0.9912603495860166,1785.0
0.6858325666973321,0.9912603495860166,1785.0
0.6123469563717883,0.9932747025349198,1785.0
0.6123469563717883,0.9932747025349198,1785.0
0.6365949572056442,0.9905158454776776,1788.0
0.8551193848644274,0.9858356940509915,1788.0
0.9292586304470855,0.9966044142614601,1788.0
0.8551193848644274,0.9858356940509915,1788.0
0.6365949572056442,0.9905158454776776,1788.0
0.7154121863799283,0.9939068100358422,1788.0
0.7072354663320787,0.9895441237975743,1789.0
0.536908077994429,0.979108635097493,1789.0
0.7553041018387553,0.946958981612447,1791.0
0.687797147385103,1.0,1791.0
0.6836043360433605,0.9962737127371274,1791.0
0.810204870506378,1.0,1791.0
0.7737373737373737,0.9954545454545455,1791.0
0.7553041018387553,0.946958981612447,1791.0
0.7803418803418803,1.0,1791.0
0.810204870506378,1.0,1791.0
0.7915176290240163,0.9481349003576903,1791.0
0.8206593406593407,0.9929670329670329,1791.0
0.8340174906300196,0.9814385150812065,1793.0
0.8924528301886793,0.9836477987421384,1793.0
0.863342566943675,0.9932286857494613,1793.0
0.8172928461142563,0.9788986103962944,1793.0
0.8924528301886793,0.9836477987421384,1793.0
0.8924528301886793,0.9836477987421384,1793.0
0.8172928461142563,0.9788986103962944,1793.0
0.9824561403508771,1.0,1797.0
0.9824561403508771,1.0,1797.0
0.2815533980582524,0.009708737864077669,1815.0
0.9401197604790419,0.9880239520958084,1815.0
0.6818181818181818,1.0,1815.0
0.7792207792207793,1.0,1815.0
0.07216494845360824,1.0,1815.0
0.594059405940594,1.0,1815.0
0.588477366255144,0.9917695473251029,1815.0
0.7439024390243902,1.0,1815.0
0.7969924812030075,1.0,1815.0
0.588477366255144,0.9917695473251029,1815.0
0.594059405940594,1.0,1815.0
0.6875,1.0,1815.0
0.07216494845360824,1.0,1815.0
0.19130434782608696,0.991304347826087,1815.0
0.7064676616915423,1.0,1815.0
0.7064676616915423,1.0,1815.0
0.8125,0.9895833333333334,1815.0
0.47058823529411764,0.016042780748663103,1815.0
0.09784661881375141,0.019644880997355497,1827.0
0.6579861111111112,0.9729662698412699,1827.0
0.49105024800517577,0.9691610955359068,1827.0
0.5267756026532924,0.9914253357061964,1827.0
0.27889908256880735,0.9245085190039318,1827.0
0.27889908256880735,0.9245085190039318,1827.0
0.5598999473407056,0.9876250658241179,1827.0
0.5267756026532924,0.9914253357061964,1827.0
0.8454661558109834,0.9910600255427842,1829.0
0.004424778761061947,1.0,1830.0
0.3501144164759725,0.9530892448512586,1830.0
0.5871698113207547,0.9894339622641509,1830.0
0.004424778761061947,1.0,1830.0
0.6553299492385787,0.9939086294416244,1830.0
0.6004872107186358,0.9902557856272838,1832.0
0.6004872107186358,0.9902557856272838,1832.0
0.7726692209450831,0.9719029374201787,1832.0
0.6004872107186358,0.9902557856272838,1832.0
0.7325475974614687,0.956482320942883,1833.0
0.3686970552642194,0.9620814844695442,1833.0
0.3404500865551068,0.9751875360646278,1833.0
0.5303030303030303,0.9742424242424242,1833.0
0.3404500865551068,0.9751875360646278,1833.0
0.8160112359550562,0.9978932584269663,1834.0
0.6657801418439716,0.9937943262411347,1834.0
0.405152224824356,0.9311475409836065,1834.0
0.405152224824356,0.9311475409836065,1834.0
0.8685376661742984,0.9645494830132939,1835.0
0.44499381953028433,0.965389369592089,1836.0
0.2363734484619536,0.1651376146788991,1836.0
0.2363734484619536,0.1651376146788991,1836.0
0.2561659192825112,0.945067264573991,1836.0
0.2363734484619536,0.1651376146788991,1836.0
0.44499381953028433,0.965389369592089,1836.0
0.7162393162393162,0.9982905982905983,1836.0
0.2363734484619536,0.1651376146788991,1836.0
0.2363734484619536,0.1651376146788991,1836.0
0.692,0.974,1837.0
0.4034741413343861,0.2479273588630083,1837.0
0.4034741413343861,0.2479273588630083,1837.0
0.1894353369763206,0.9854280510018215,1838.0
0.6532756489493201,0.9862793572311496,1838.0
0.5162846803377563,0.9891435464414958,1839.0
0.5045977011494253,0.960919540229885,1839.0
0.5162846803377563,0.9891435464414958,1839.0
0.5045977011494253,0.960919540229885,1839.0
0.5045977011494253,0.960919540229885,1839.0
0.6509186351706037,0.9927821522309711,1840.0
0.218970736629667,0.7204843592330978,1841.0
0.218970736629667,0.7204843592330978,1841.0
0.8119584055459272,0.9896013864818024,1841.0
0.218970736629667,0.7204843592330978,1841.0
0.4669590643274854,0.9783625730994152,1841.0
0.841505695889054,0.9910846953937593,1842.0
0.742277764678142,0.9224239566140061,1842.0
0.841505695889054,0.9910846953937593,1842.0
0.8197203826342899,0.9910228108903606,1842.0
0.841505695889054,0.9910846953937593,1842.0
0.8197203826342899,0.9910228108903606,1842.0
0.7438173747622068,0.9505389980976537,1842.0
0.9061522419186653,0.9979144942648592,1843.0
0.6862652869238005,0.9651928504233303,1843.0
